,# YTID, start_seconds, end_seconds, positive_labels,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
274,#NAME?,180.0,190.0," ""/m/023pjk","/m/04brg2""",,,,,,,,,,
275,#NAME?,30.0,40.0," ""/m/0155w",/m/0326g,/m/04rlf,/m/05rwpb,"/m/06j6l""",,,,,,,
276,#NAME?,30.0,40.0," ""/m/012n7d",/m/03j1ly,/m/03kmc9,"/m/04qvtq""",,,,,,,,
277,#NAME?,30.0,40.0," ""/m/015lz1",/m/04rlf,/m/0ln16,"/m/0xzly""",,,,,,,,
278,#NAME?,20.0,30.0," ""/m/015p6",/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,"/m/09b5t""",,,,,,
279,#NAME?,30.0,40.0," ""/m/07pqn27","/m/09x0r""",,,,,,,,,,
280,#NAME?,0.0,10.0," ""/m/07qyrcz","/m/09x0r""",,,,,,,,,,
281,#NAME?,50.0,60.0," ""/m/02_41""",,,,,,,,,,,
282,#NAME?,30.0,40.0," ""/m/04rlf","/m/07pbtc8""",,,,,,,,,,
283,#NAME?,210.0,220.0," ""/m/0mbct""",,,,,,,,,,,
284,#NAME?,30.0,40.0," ""/m/07qwyj0""",,,,,,,,,,,
285,#NAME?,30.0,40.0," ""/m/04rlf","/m/0gywn""",,,,,,,,,,
286,#NAME?,30.0,40.0," ""/m/02p0sh1","/m/04rlf""",,,,,,,,,,
287,#NAME?,0.0,10.0," ""/m/032s66","/m/0_1c""",,,,,,,,,,
288,#NAME?,270.0,280.0," ""/m/0239kh""",,,,,,,,,,,
289,#NAME?,23.0,33.0," ""/m/04rlf",/m/07p6mqd,"/m/09x0r""",,,,,,,,,
290,#NAME?,250.0,260.0," ""/m/032s66","/m/073cg4""",,,,,,,,,,
291,#NAME?,30.0,40.0," ""/m/07yv9","/m/09ct_""",,,,,,,,,,
292,#NAME?,120.0,130.0," ""/m/027m70_""",,,,,,,,,,,
293,#NAME?,30.0,40.0," ""/m/09x0r","/m/0chx_""",,,,,,,,,,
294,-dUX-8UM_jo,30.0,40.0," ""/m/01z7dr",/m/04rlf,"/m/0l14gg""",,,,,,,,,
295,#NAME?,260.0,270.0," ""/m/07plct2""",,,,,,,,,,,
296,#NAME?,220.0,230.0," ""/m/015jpf","/m/0c1dj""",,,,,,,,,,
297,#NAME?,270.0,280.0," ""/m/02mscn","/m/04rlf""",,,,,,,,,,
298,#NAME?,160.0,170.0," ""/m/04rlf",/m/09x0r,"/m/0b_fwt""",,,,,,,,,
299,#NAME?,25.0,35.0," ""/m/01yrx",/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,"/m/0jbk""",,,,,,
300,#NAME?,30.0,40.0," ""/m/04rlf","/m/06h7j""",,,,,,,,,,
301,#NAME?,30.0,40.0," ""/m/04rlf",/m/05rwpb,/m/064t9,"/m/06j6l""",,,,,,,,
302,#NAME?,110.0,120.0," ""/m/07qjznt""",,,,,,,,,,,
303,#NAME?,290.0,300.0," ""/m/025wky1","/m/09x0r""",,,,,,,,,,
304,#NAME?,0.0,10.0," ""/m/07pxg6y""",,,,,,,,,,,
305,#NAME?,30.0,40.0," ""/m/04rlf","/m/07qn4z3""",,,,,,,,,,
306,#NAME?,0.0,10.0," ""/m/07ryjzk""",,,,,,,,,,,
307,#NAME?,0.0,10.0," ""/m/0dl9sf8""",,,,,,,,,,,
308,#NAME?,12.0,22.0," ""/m/07sx8x_""",,,,,,,,,,,
309,#NAME?,340.0,350.0," ""/m/068zj",/m/09x0r,/m/0ch8v,"/m/0jbk""",,,,,,,,
310,#NAME?,140.0,150.0," ""/m/02g901",/m/02jz0l,"/m/09x0r""",,,,,,,,,
311,#NAME?,40.0,50.0," ""/m/019jd",/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,"/t/dd00092""",,,,,,
312,#NAME?,70.0,80.0," ""/m/028sqc","/m/04rlf""",,,,,,,,,,
313,#NAME?,30.0,40.0," ""/m/04rlf",/m/06j64v,"/m/0l14gg""",,,,,,,,,
314,#NAME?,40.0,50.0," ""/m/078jl","/m/07rjwbb""",,,,,,,,,,
315,#NAME?,30.0,40.0," ""/m/07pxg6y",/m/07yv9,"/m/09x0r""",,,,,,,,,
316,#NAME?,30.0,40.0," ""/m/012n7d",/m/03j1ly,/m/03kmc9,"/m/0dgbq""",,,,,,,,
317,#NAME?,20.0,30.0," ""/m/078jl","/m/07rjwbb""",,,,,,,,,,
318,#NAME?,20.0,30.0," ""/m/03wwcy",/m/04rlf,/m/09x0r,"/t/dd00126""",,,,,,,,
319,#NAME?,30.0,40.0," ""/m/01s0vc","/m/09x0r""",,,,,,,,,,
320,#NAME?,30.0,40.0," ""/m/024dl""",,,,,,,,,,,
321,#NAME?,30.0,40.0," ""/m/04rlf","/m/07qv4k0""",,,,,,,,,,
322,#NAME?,90.0,100.0," ""/m/0838f",/m/09x0r,"/t/dd00065""",,,,,,,,,
323,#NAME?,440.0,450.0," ""/m/01d3sd",/m/09x0r,"/m/0lyf6""",,,,,,,,,
324,#NAME?,90.0,100.0," ""/m/0164x2""",,,,,,,,,,,
325,#NAME?,150.0,160.0," ""/m/07phxs1","/m/07rv4dm""",,,,,,,,,,
326,#NAME?,60.0,70.0," ""/m/04rlf",/m/06j6l,"/m/07p78v5""",,,,,,,,,
327,#NAME?,30.0,40.0," ""/m/04rlf",/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,"/m/0jbk""",,,,,,
328,#NAME?,40.0,50.0," ""/m/04rlf","/t/dd00006""",,,,,,,,,,
329,#NAME?,130.0,140.0," ""/m/07qcx4z",/m/09x0r,"/t/dd00125""",,,,,,,,,
330,#NAME?,18.0,28.0," ""/m/01v_m0","/m/0hdsk""",,,,,,,,,,
331,-i-9C48tduw,500.0,510.0," ""/m/06mb1",/m/07r10fb,/m/0jb2l,"/m/0ngt1""",,,,,,,,
332,#NAME?,50.0,60.0," ""/m/025wky1",/m/09x0r,"/t/dd00125""",,,,,,,,,
333,#NAME?,17.0,27.0," ""/m/07ptzwd""",,,,,,,,,,,
334,#NAME?,30.0,40.0," ""/m/04rlf","/m/07pws3f""",,,,,,,,,,
335,#NAME?,9.0,19.0," ""/m/01yrx",/m/068hy,/m/07r81j2,"/m/0jbk""",,,,,,,,
336,#NAME?,30.0,40.0," ""/m/02mk9",/m/07pb8fc,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,"/t/dd00130""",,,,,
337,#NAME?,10.0,20.0," ""/t/dd00134""",,,,,,,,,,,
338,#NAME?,30.0,40.0," ""/m/07qjznt","/m/09x0r""",,,,,,,,,,
339,#NAME?,30.0,40.0," ""/m/04rlf",/m/0l14gg,"/t/dd00031""",,,,,,,,,
340,#NAME?,30.0,40.0," ""/m/04rlf","/m/07pkxdp""",,,,,,,,,,
341,#NAME?,10.0,20.0," ""/m/04fgwm""",,,,,,,,,,,
342,#NAME?,30.0,40.0," ""/m/07pc8lb""",,,,,,,,,,,
343,#NAME?,90.0,100.0," ""/m/015p6",/m/020bb7,/m/07r_25d,"/m/0h0rv""",,,,,,,,
344,#NAME?,80.0,90.0," ""/m/01h82_",/m/02mk9,/m/04_sv,"/m/07yv9""",,,,,,,,
345,#NAME?,30.0,40.0," ""/m/07bjf","/m/09x0r""",,,,,,,,,,
346,#NAME?,0.0,5.0," ""/m/01yrx",/m/02yds9,"/m/0jbk""",,,,,,,,,
347,#NAME?,30.0,40.0," ""/m/03qtwd","/t/dd00135""",,,,,,,,,,
348,#NAME?,50.0,60.0," ""/m/05zc1","/t/dd00077""",,,,,,,,,,
349,#NAME?,30.0,40.0," ""/m/01z7dr","/m/04rlf""",,,,,,,,,,
350,#NAME?,30.0,40.0," ""/m/04rlf","/t/dd00006""",,,,,,,,,,
351,#NAME?,29.0,39.0," ""/m/04rlf",/m/07r4wb8,"/m/09x0r""",,,,,,,,,
352,#NAME?,30.0,40.0," ""/m/04rlf",/m/07q4ntr,/m/07rwj3x,"/m/09x0r""",,,,,,,,
353,#NAME?,170.0,180.0," ""/m/03cl9h",/m/04rlf,"/t/dd00125""",,,,,,,,,
354,#NAME?,240.0,250.0," ""/m/09x0r",/m/0ytgt,"/t/dd00013""",,,,,,,,,
355,#NAME?,50.0,60.0," ""/m/02rr_",/m/0342h,/m/04rlf,/m/07m2kt,"/m/0g12c5""",,,,,,,
356,#NAME?,200.0,210.0," ""/m/01hgjl",/m/02lkt,/m/03mb9,"/m/04rlf""",,,,,,,,
357,#NAME?,30.0,40.0," ""/m/04rlf","/t/dd00031""",,,,,,,,,,
358,#NAME?,30.0,40.0," ""/m/01kcd","/m/07gql""",,,,,,,,,,
359,#NAME?,30.0,40.0," ""/m/04rlf","/m/07pws3f""",,,,,,,,,,
360,#NAME?,270.0,280.0," ""/m/04rlf","/m/07rwj3x""",,,,,,,,,,
361,#NAME?,140.0,150.0," ""/m/02mk9",/m/03p19w,/m/09x0r,"/t/dd00128""",,,,,,,,
362,#NAME?,490.0,500.0," ""/m/04rlf",/m/05fw6t,"/m/07rrh0c""",,,,,,,,,
363,#NAME?,100.0,110.0," ""/m/03qtwd",/m/053hz1,"/t/dd00135""",,,,,,,,,
364,#NAME?,30.0,40.0," ""/m/04rlf","/m/0dls3""",,,,,,,,,,
365,#NAME?,70.0,80.0," ""/m/07bjf",/m/09x0r,"/m/0dv5r""",,,,,,,,,
366,#NAME?,60.0,70.0," ""/m/02c8p",/m/07cx4,"/m/09x0r""",,,,,,,,,
367,#NAME?,30.0,40.0," ""/m/04rlf","/t/dd00037""",,,,,,,,,,
368,#NAME?,220.0,230.0," ""/m/04rlf","/m/0l14qv""",,,,,,,,,,
369,#NAME?,30.0,40.0," ""/m/04rlf","/m/07pws3f""",,,,,,,,,,
370,#NAME?,30.0,40.0," ""/m/04rlf","/m/0gywn""",,,,,,,,,,
371,#NAME?,30.0,40.0," ""/m/07r660_","/m/09x0r""",,,,,,,,,,
372,#NAME?,60.0,70.0," ""/m/030rvx","/m/03kmc9""",,,,,,,,,,
373,#NAME?,70.0,80.0," ""/m/07rknqz",/m/07yv9,/m/0h9mv,/m/0k4j,"/m/0ltv""",,,,,,,
374,#NAME?,12.0,22.0," ""/m/07p6mqd","/m/09x0r""",,,,,,,,,,
375,#NAME?,540.0,550.0," ""/m/0199g","/m/07yv9""",,,,,,,,,,
376,#NAME?,0.0,10.0," ""/m/04rlf","/m/07pws3f""",,,,,,,,,,
377,#NAME?,1.0,11.0," ""/m/01yrx",/m/068hy,"/m/07r81j2""",,,,,,,,,
378,#NAME?,30.0,40.0," ""/m/01hsr_",/m/04rlf,"/m/09x0r""",,,,,,,,,
379,#NAME?,20.0,30.0," ""/m/09x0r","/t/dd00065""",,,,,,,,,,
380,#NAME?,30.0,40.0," ""/m/02mk9",/m/07pb8fc,"/t/dd00130""",,,,,,,,,
381,#NAME?,30.0,40.0," ""/m/04rlf","/m/06bz3""",,,,,,,,,,
382,#NAME?,40.0,50.0," ""/m/02p3nc","/m/09x0r""",,,,,,,,,,
383,#NAME?,230.0,240.0," ""/m/028v0c",/m/09x0r,"/t/dd00129""",,,,,,,,,
384,#NAME?,240.0,250.0," ""/m/02g901",/m/04rlf,"/m/09x0r""",,,,,,,,,
385,#NAME?,5.0,15.0," ""/m/02rhddq","/m/09x0r""",,,,,,,,,,
386,#NAME?,190.0,200.0," ""/m/04rlf","/m/07s8j8t""",,,,,,,,,,
387,#NAME?,60.0,70.0," ""/m/09x0r","/t/dd00112""",,,,,,,,,,
388,#NAME?,30.0,40.0," ""/m/068hy",/m/07qf0zm,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,"/m/0jbk""",,,,,,
389,#NAME?,30.0,40.0," ""/m/0bt9lr",/m/0ghcn6,"/m/0jbk""",,,,,,,,,
390,#NAME?,110.0,120.0," ""/m/015jpf","/m/09x0r""",,,,,,,,,,
391,#NAME?,90.0,100.0," ""/m/01h3n",/m/03vt0,/m/09f96,/m/09xqv,"/m/0h2mp""",,,,,,,
392,#NAME?,160.0,170.0," ""/m/02c8p",/m/04rlf,/m/07cx4,/m/09x0r,"/t/dd00125""",,,,,,,
393,#NAME?,21.0,31.0," ""/m/01yrx",/m/068hy,/m/07qrkrw,/m/07r81j2,"/m/0jbk""",,,,,,,
394,-r7iz-9v9bA,30.0,40.0," ""/m/04rlf","/t/dd00037""",,,,,,,,,,
395,#NAME?,30.0,40.0," ""/m/0155w","/m/04rlf""",,,,,,,,,,
396,#NAME?,180.0,190.0," ""/m/02l6bg",/m/09ct_,/m/09x0r,"/m/0k5j""",,,,,,,,
397,#NAME?,120.0,130.0," ""/m/025wky1""",,,,,,,,,,,
398,#NAME?,7.0,17.0," ""/m/07r67yg""",,,,,,,,,,,
399,#NAME?,30.0,40.0," ""/m/02rhddq",/m/07r04,"/m/07yv9""",,,,,,,,,
400,#NAME?,90.0,100.0," ""/m/04rlf","/t/dd00037""",,,,,,,,,,
401,#NAME?,30.0,40.0," ""/m/025td0t",/m/04rlf,"/m/0l14gg""",,,,,,,,,
402,#NAME?,20.0,30.0," ""/m/01z5f",/m/068hy,/m/09x0r,/m/0bt9lr,"/m/0ghcn6""",,,,,,,
403,#NAME?,290.0,300.0," ""/m/07hvw1",/m/07yv9,/m/0k4j,"/m/0ltv""",,,,,,,,
404,#NAME?,230.0,240.0," ""/m/09ct_","/m/0k5j""",,,,,,,,,,
405,#NAME?,30.0,40.0," ""/m/019jd",/m/03m9d0z,/m/0hsrw,"/t/dd00092""",,,,,,,,
406,#NAME?,110.0,120.0," ""/m/023pjk","/m/04brg2""",,,,,,,,,,
407,#NAME?,0.0,10.0," ""/m/07c52","/m/09x0r""",,,,,,,,,,
408,#NAME?,30.0,40.0," ""/m/04rlf","/t/dd00035""",,,,,,,,,,
409,#NAME?,30.0,40.0," ""/m/04rlf","/m/07qn4z3""",,,,,,,,,,
410,#NAME?,290.0,300.0," ""/m/07yv9",/m/0h9mv,/m/0k4j,"/m/0ltv""",,,,,,,,
411,#NAME?,160.0,170.0," ""/m/05zppz","/m/09x0r""",,,,,,,,,,
412,#NAME?,30.0,40.0," ""/m/09x0r","/t/dd00005""",,,,,,,,,,
413,#NAME?,30.0,40.0," ""/m/04rlf","/m/0m0jc""",,,,,,,,,,
414,#NAME?,20.0,30.0," ""/m/06mb1",/m/0jb2l,/m/0ngt1,"/t/dd00038""",,,,,,,,
415,#NAME?,140.0,150.0," ""/m/06_y0by","/m/09x0r""",,,,,,,,,,
416,#NAME?,30.0,40.0," ""/m/01yrx",/m/068hy,/m/07r81j2,"/m/0jbk""",,,,,,,,
417,#NAME?,80.0,90.0," ""/m/0239kh""",,,,,,,,,,,
418,#NAME?,6.0,16.0," ""/m/07qlf79","/m/09x0r""",,,,,,,,,,
419,#NAME?,0.0,10.0," ""/m/07phxs1",/m/07qfgpx,"/m/07rv4dm""",,,,,,,,,
420,#NAME?,150.0,160.0," ""/m/09x0r",/m/0dv3j,"/t/dd00125""",,,,,,,,,
421,#NAME?,30.0,40.0," ""/m/01m4t""",,,,,,,,,,,
422,#NAME?,330.0,340.0," ""/m/0642b4""",,,,,,,,,,,
423,#NAME?,30.0,40.0," ""/m/04rlf","/t/dd00034""",,,,,,,,,,
424,#NAME?,30.0,40.0," ""/m/04rlf",/m/07rjzl8,"/m/09x0r""",,,,,,,,,
425,#NAME?,50.0,60.0," ""/m/03cczk","/m/068hy""",,,,,,,,,,
426,#NAME?,70.0,80.0," ""/m/015lz1",/m/04rlf,"/m/07s8j8t""",,,,,,,,,
427,#NAME?,30.0,40.0," ""/m/04rlf","/m/05r6t""",,,,,,,,,,
428,#NAME?,30.0,40.0," ""/m/01p970",/m/026t6,"/m/0l14md""",,,,,,,,,
429,#NAME?,340.0,350.0," ""/m/07qw_06","/m/09x0r""",,,,,,,,,,
430,#NAME?,240.0,250.0," ""/m/0155w""",,,,,,,,,,,
431,#NAME?,30.0,40.0," ""/m/012f08",/m/07rknqz,/m/07yv9,"/m/0k4j""",,,,,,,,
432,#NAME?,19.0,29.0," ""/m/07pzfmf","/m/09x0r""",,,,,,,,,,
433,#NAME?,170.0,180.0," ""/m/02qmj0d""",,,,,,,,,,,
434,#NAME?,30.0,40.0," ""/m/02mk9",/m/07yv9,/m/0k4j,/t/dd00066,"/t/dd00130""",,,,,,,
435,#NAME?,30.0,40.0," ""/m/02rhddq",/m/07r04,"/m/07yv9""",,,,,,,,,
436,#NAME?,0.0,10.0," ""/m/04rlf",/m/07c52,"/m/09x0r""",,,,,,,,,
437,#NAME?,10.0,20.0," ""/m/01g50p",/m/0284vy3,/m/06d_3,"/m/07jdr""",,,,,,,,
438,#NAME?,180.0,190.0," ""/m/07pbtc8","/m/09x0r""",,,,,,,,,,
439,#NAME?,0.0,4.0," ""/t/dd00134""",,,,,,,,,,,
440,#NAME?,90.0,100.0," ""/m/0342h",/m/04rlf,/m/04szw,"/m/07m2kt""",,,,,,,,
441,#NAME?,30.0,40.0," ""/m/07pjjrj","/m/07rdhzs""",,,,,,,,,,
442,#NAME?,110.0,120.0," ""/m/015lz1",/m/04rlf,"/m/07q4ntr""",,,,,,,,,
443,#NAME?,30.0,40.0," ""/m/02sgy",/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,"/m/0fx80y""",,,,,,
444,#NAME?,30.0,40.0," ""/m/01yrx",/m/068hy,/m/07qrkrw,"/m/0jbk""",,,,,,,,
445,#NAME?,310.0,320.0," ""/m/09x0r",/m/0llzx,"/t/dd00125""",,,,,,,,,
446,#NAME?,11.0,21.0," ""/m/07r4wb8","/m/09x0r""",,,,,,,,,,
447,#NAME?,30.0,40.0," ""/m/012f08",/m/07rknqz,/m/07yv9,/m/09x0r,"/m/0k4j""",,,,,,,
448,#NAME?,420.0,430.0," ""/m/012ndj",/m/03j1ly,"/m/03kmc9""",,,,,,,,,
449,#NAME?,60.0,70.0," ""/m/01jt3m","/m/0838f""",,,,,,,,,,
450,#NAME?,30.0,40.0," ""/m/09x0r","/t/dd00006""",,,,,,,,,,
451,#NAME?,120.0,130.0," ""/m/03qjg","/m/085jw""",,,,,,,,,,
452,#NAME?,50.0,60.0," ""/m/07rrlb6","/m/09x0r""",,,,,,,,,,
453,#NAME?,100.0,110.0," ""/m/02p0sh1","/m/04rlf""",,,,,,,,,,
454,#NAME?,0.0,4.0," ""/m/04rlf","/m/07c52""",,,,,,,,,,
455,#NAME?,120.0,130.0," ""/m/0d31p""",,,,,,,,,,,
456,#NAME?,30.0,40.0," ""/m/04rlf","/m/07pjwq1""",,,,,,,,,,
457,#NAME?,30.0,40.0," ""/m/016622""",,,,,,,,,,,
458,#NAME?,30.0,40.0," ""/m/02rhddq",/m/07r04,"/m/07yv9""",,,,,,,,,
459,0-3jSTs2Zsw,30.0,40.0," ""/m/04rlf",/m/07q0h5t,"/m/09x0r""",,,,,,,,,
460,0-DkUF7TnnI,60.0,70.0," ""/m/06mb1","/m/07r10fb""",,,,,,,,,,
461,0-FH0xbm4gQ,580.0,590.0," ""/m/02z32qm""",,,,,,,,,,,
462,0-bqcP2usR4,30.0,40.0," ""/m/04rlf",/m/06h7j,"/m/09x0r""",,,,,,,,,
463,0-fd-lvizrY,30.0,40.0," ""/m/015lz1",/m/01swy6,"/m/04rlf""",,,,,,,,,
464,0-rNk6mnMCA,30.0,40.0," ""/m/025wky1""",,,,,,,,,,,
465,00M9FhCet6s,100.0,110.0," ""/m/015lz1",/m/04rlf,"/m/06rqw""",,,,,,,,,
466,00W1lcxW-WU,40.0,50.0," ""/m/0l156k""",,,,,,,,,,,
467,00mE-lhe_R8,16.0,26.0," ""/m/07qdb04""",,,,,,,,,,,
468,0150dZu3Na8,0.0,8.0," ""/m/02zsn","/m/09x0r""",,,,,,,,,,
469,01B907_Gyys,160.0,170.0," ""/m/01v_m0","/m/0hdsk""",,,,,,,,,,
470,01PzcPKT3_E,30.0,40.0," ""/m/01kcd","/m/07c6l""",,,,,,,,,,
471,01bTS8O2Xnc,18.0,28.0," ""/m/01hnzm","/m/04rlf""",,,,,,,,,,
472,01hjVJN9xCg,30.0,40.0," ""/m/04rlf",/m/0l14jd,/t/dd00003,"/t/dd00006""",,,,,,,,
473,01k1v-NgjWs,0.0,6.0," ""/m/07phxs1",/m/0dwsp,/m/0dwtp,"/m/0j45pbj""",,,,,,,,
474,01q8wKX4XEQ,60.0,70.0," ""/m/0dl83""",,,,,,,,,,,
475,01xpKyI0rXA,180.0,190.0," ""/m/07rknqz",/m/07yv9,/m/0k4j,"/m/0ltv""",,,,,,,,
476,021B2ozAjNg,110.0,120.0," ""/m/01h8n0","/m/09x0r""",,,,,,,,,,
477,0298WjE3_tk,20.0,30.0," ""/m/04rlf","/t/dd00036""",,,,,,,,,,
478,02JEvDAcq7U,10.0,20.0," ""/m/03wwcy","/m/09x0r""",,,,,,,,,,
479,02QXbqf9bbw,350.0,360.0," ""/m/07bjf",/m/09x0r,"/m/0dv5r""",,,,,,,,,
480,02Qntw26enM,90.0,100.0," ""/m/04rlf",/m/07kc_,"/t/dd00125""",,,,,,,,,
481,02R_w3cr1i4,5.0,15.0," ""/m/06h7j","/m/09x0r""",,,,,,,,,,
482,02aq42RDm2Q,30.0,40.0," ""/m/0d31p""",,,,,,,,,,,
483,02n2I1JHq4U,8.0,18.0," ""/m/013y1f","/m/03gvt""",,,,,,,,,,
484,02pl9PaQwmI,30.0,40.0," ""/t/dd00005""",,,,,,,,,,,
485,02q5C77_xeQ,250.0,260.0," ""/m/068hy",/m/07pbtc8,/m/09x0r,/m/0bt9lr,"/m/0jbk""",,,,,,,
486,02rLonMSO9k,60.0,70.0," ""/m/01y3hg""",,,,,,,,,,,
487,02tl_ek8f9I,30.0,40.0," ""/m/02mk9",/m/07pb8fc,/m/07yv9,"/m/0k4j""",,,,,,,,
488,02z_7DUC_74,80.0,90.0," ""/m/027m70_""",,,,,,,,,,,
489,032FsMMKWqM,0.0,10.0," ""/m/07pkxdp""",,,,,,,,,,,
490,03EmZCCkf-E,24.0,34.0," ""/m/07pl1bw","/m/083vt""",,,,,,,,,,
491,03NLMEMi8-I,30.0,40.0," ""/m/03kmc9","/m/0dgbq""",,,,,,,,,,
492,03frQGyrgQ4,30.0,40.0," ""/m/04rlf","/m/07kc_""",,,,,,,,,,
493,03kFLTZguBs,100.0,110.0," ""/m/0463cq4","/m/09x0r""",,,,,,,,,,
494,03lAXcmqsMU,30.0,40.0," ""/m/0dl9sf8""",,,,,,,,,,,
495,03z0rpIkm5g,30.0,40.0," ""/m/03v3yw",/m/04rlf,/m/06cqb,"/m/06rqw""",,,,,,,,
496,046ynbCwM90,30.0,40.0," ""/m/04rlf",/m/04s8yn,"/m/07r5c2p""",,,,,,,,,
497,04JKX_vlePE,90.0,100.0," ""/m/01y3hg","/m/09x0r""",,,,,,,,,,
498,04RDcHpgzTM,50.0,60.0," ""/m/07pp8cl""",,,,,,,,,,,
499,04SFLoexHDo,190.0,200.0," ""/m/01bns_","/m/0d8_n""",,,,,,,,,,
500,04gv6MSFimA,100.0,110.0," ""/m/07pl1bw","/m/083vt""",,,,,,,,,,
501,058Nv060Fz4,30.0,40.0," ""/m/04rlf","/m/07pws3f""",,,,,,,,,,
502,05H3CBB2oiI,30.0,40.0," ""/m/07qv_x_""",,,,,,,,,,,
503,05OJDYeHLMc,30.0,40.0," ""/m/04rlf","/t/dd00035""",,,,,,,,,,
504,05wEdbchyjM,10.0,20.0," ""/m/046dlr","/t/dd00125""",,,,,,,,,,
505,06Brdf83RZE,30.0,40.0," ""/m/04rlf","/t/dd00034""",,,,,,,,,,
506,06IU9WsEp3s,130.0,140.0," ""/m/04rlf",/m/0g293,"/m/0ln16""",,,,,,,,,
507,06J19koRu_4,20.0,30.0," ""/m/05rj2""",,,,,,,,,,,
508,06OT6nqAuLM,50.0,60.0," ""/m/03p19w",/m/068hy,/m/0bt9lr,/m/0jbk,"/t/dd00125""",,,,,,,
509,06PzXIqzQXM,200.0,210.0," ""/m/03l9g""",,,,,,,,,,,
510,06k-cXmaeAY,30.0,40.0," ""/m/07r_k2n","/m/09x0r""",,,,,,,,,,
511,06kaFCdYJ3U,0.0,10.0," ""/m/04rlf","/m/08p9q4""",,,,,,,,,,
512,06sLGiMrWlw,30.0,40.0," ""/m/04rlf","/t/dd00034""",,,,,,,,,,
513,06yVT1kiZLY,30.0,40.0," ""/m/07pyf11""",,,,,,,,,,,
514,07-3grCQ8EU,30.0,40.0," ""/m/02p0sh1",/m/04rlf,"/m/04wptg""",,,,,,,,,
515,07-vpXo91XM,70.0,80.0," ""/m/02cz_7",/m/04rlf,/m/07q4ntr,"/m/0glt670""",,,,,,,,
516,075SHAj6J3Y,30.0,40.0," ""/m/02cjck","/m/04rlf""",,,,,,,,,,
517,07J4uVMPSW4,30.0,40.0," ""/m/0199g",/m/07yv9,"/m/09x0r""",,,,,,,,,
518,07MJhv4uVlU,30.0,40.0," ""/m/04rlf",/m/06bz3,"/m/09x0r""",,,,,,,,,
519,07T0BRnolXg,30.0,40.0," ""/m/09x0r","/m/0dv3j""",,,,,,,,,,
520,07VlN0dItyc,30.0,40.0," ""/m/07pb8fc""",,,,,,,,,,,
521,07ZERJd7-9c,310.0,320.0," ""/m/06h7j""",,,,,,,,,,,
522,07aVkZp3k7Q,80.0,90.0," ""/m/01d3sd","/m/09x0r""",,,,,,,,,,
523,07eQfg1IXzw,0.0,10.0," ""/m/011k_j",/m/04rlf,"/m/09x0r""",,,,,,,,,
524,07mS0mSTDjY,30.0,40.0," ""/m/0155w",/m/02p0sh1,/m/04rlf,/m/09x0r,"/m/0ggx5q""",,,,,,,
525,07vCFDpflcQ,80.0,90.0," ""/m/015p6","/m/09ddx""",,,,,,,,,,
526,07yYzDPUPX8,160.0,170.0," ""/m/018w8""",,,,,,,,,,,
527,088pGlFlgb4,50.0,60.0," ""/m/07r660_""",,,,,,,,,,,
528,08IPzx0imsA,30.0,40.0," ""/m/04rlf","/m/06bz3""",,,,,,,,,,
529,08JpxCv_Bek,30.0,40.0," ""/m/07rjzl8","/m/09x0r""",,,,,,,,,,
530,08U71rh7cDw,5.0,15.0," ""/m/07pjjrj","/m/07rdhzs""",,,,,,,,,,
531,08YFRFx-g7s,30.0,40.0," ""/m/04rlf",/m/07m2kt,"/m/0g12c5""",,,,,,,,,
532,08u-jdwjM74,300.0,310.0," ""/m/0gywn""",,,,,,,,,,,
533,09TC9Yj7SHM,30.0,40.0," ""/m/07st88b","/m/09ld4""",,,,,,,,,,
534,09_A89lHfNo,50.0,60.0," ""/m/01z47d""",,,,,,,,,,,
535,09aRpEfUxT0,30.0,40.0," ""/g/122z_qxw","/m/09x0r""",,,,,,,,,,
536,09l9A1XVbpY,10.0,20.0," ""/m/015lz1",/m/04rlf,"/m/07sr1lc""",,,,,,,,,
537,09prsO9YM2c,30.0,40.0," ""/m/04rlf","/m/07pkxdp""",,,,,,,,,,
538,09w-ZFasRvE,60.0,70.0," ""/m/01h8n0","/m/09x0r""",,,,,,,,,,
539,09zT8qlC384,30.0,40.0," ""/m/06mb1",/m/07r10fb,"/t/dd00038""",,,,,,,,,
540,0AAvXso7C5c,160.0,170.0," ""/m/04zmvq""",,,,,,,,,,,
541,0ADP-O_V3vA,30.0,40.0," ""/m/03_d0",/m/04rlf,/m/04wptg,"/m/06j6l""",,,,,,,,
542,0ADfdHN1N2w,410.0,420.0," ""/m/0242l""",,,,,,,,,,,
543,0AGHo8V8HpM,130.0,140.0," ""/m/03q5t","/m/05148p4""",,,,,,,,,,
544,0AHA6Zz-ykw,30.0,40.0," ""/t/dd00134""",,,,,,,,,,,
